document_id,year,paper,document_type,source_text_file,extraction_quality,question_number,subquestion,marks,marks_all_found,question_text,question_char_count,segment_index,segmentation_status
2024_nov_p1_memo_maths,2024,P1,memo,data\processed\extracted_text\NSC_Mathematics_2024_Nov_P1_memo.txt,good,1.0,1.3,8.0,"[3, 3, 2, 4, 4, 3, 1, 2, 5, 14, 2, 2, 4, 4, 4, 10, 2, 1, 1, 3, 3, 9, 1, 2, 2, 3, 2, 2, 2, 2, 10, 4, 3, 3, 2, 2, 4, 4, 2, 5, 4, 1, 1, 1, 5, 5, 15, 3, 1, 2, 2, 2, 7, 7, 7, 14, 2, 4, 2, 4, 3, 5, 5, 1, 1, 3, 18, 2, 2, 2, 2, 8, 18, 3, 3, 6, 6, 6, 6, 5, 8, 3, 2, 4, 9, 2, 4, 2, 8]","1.3 Product =
3 4 5 1 1 ...
2 3 4 1 2
n n n
nn
++     =
−

The product will be an integer value when n + 1 is
divisible by 2 i.e.
 3;5;7;...n

Therefore, n must be an odd number, greater than 2.

OR/OF
For n = 2 the product is
3
2
For n = 3 the product is
34 2
23
   =    
For n = 4 the product is
3 4 5 5
2 3 4 2
    =      
For n = 5 the product is
3 4 5 6 3
2 3 4 5
     =        
 3;5;7;...n

Therefore, n must be an odd number, greater than 2.

✓
n
n 1...
4
5
3
4
2
3 +

✓ statement
1
2
n+


✓ n is odd for n > 2 (3)

OR/OF

✓ generation of the four
products

✓ identifying the pattern
when n is odd

✓ n is odd for n > 2 (3)
[27]

Mathematics P1/Wiskunde V1 4 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 2

2.1.1
])1(2[
2
dnanS n −+=
)]5)(120()7(2[
2
20
20 −+=S

0901S20 =

✓ substitution

✓ answer (2)
2.1.2
)5)(1(7 −+= nTn
25 += nTn

310130901400142075 =−=− SS

75 20
11
(5 2) (5 2) 13 310
nn
nn
==
+ − + =

31013)25(
75
21
=+
=n
n

OR/OF
21 22 23 75 ... 14 400 1090T T T T+ + + + = −

107 + 112 + 117 + …. = 13 310
102 5nTn=+

55
1
(5 102) 13 310n + =

✓ general term

✓
2075 SS −

✓

=
75
21n ✓ = 13 310
(4)
OR/OF
✓
2075 SS −

✓ general term
✓
55
1n=
 ✓ = 13 310
(4)
2.2.1
12 −= nTn
98th first difference = 2(98) – 1
= 195

Quadratic:
1956329T98 −=

4379=

✓answer

✓method
✓answer (3)
2.2.2 28 ; 29 ; 32

1 3 5 7

2 2 2

3a + b = 1 9a + 3b + c = 32
2a = 2 3(1) + b = 1
32)3(2)3(1 2
3 =+−= cT
a = 1 b = – 2 c = 29
OR/OF
1 – 2 + c = 28
c = 29
2922 +−= nnTn

✓ second difference

✓ a = 1
✓ b = – 2
✓ method to calculate c

✓ c = 29 (5)
[14]

Mathematics P1/Wiskunde V1 5 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 3

3.1 2nd circle:
3
2
6 = cm

3rd circle:
5,1
2
3 = cm

OR/OF
3rd circle =
2
16 1,5
2
 =

✓✓ radius 3rd circle (2)

OR/OF
✓✓ radius 3rd circle (2)
3.2
...;
4
9;9;36 
36;
4
1 == ar

1
4
1
1
4
136
10
10
−






−




=

S

80,15010 =S

✓a
✓ r

✓ substitution

✓ answer
(4)
3.3
...
2
3;3;6
1 3 3radius
2 128 256
== 

1
31 6
256 2
n−
= 

1
11
512 2
n−
=

91
11
22
n−
   =      
or/of
1
2
11 log
512
n 

−= 

19n − =

19n − =
10n=

10n=

✓
3
256

✓ equating to radius
general term
✓simplification

✓ answer (4)

Mathematics P1/Wiskunde V1 6 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

OR/OF

12 ; 6 ; 3 ; …

3diameter
128
=

1
31 12
128 2
n−
= 

1
11
512 2
n−
=

91
11
22
n−
   =      
or/of
1
2
11 log
512
n 

−= 

19n − =

19n − =
10n=

10n=

OR/OF

✓
1
112
2
n−


✓ equating general term of
diameter to
3
128
✓simplification

✓ answer (4)

[10]

Mathematics P1/Wiskunde V1 7 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 4

4.1
1)( −= xaxf
1
9
5 2 −=− a

9
42 =a

3
2=a

✓ substitution

✓ answer (2)
4.2
1−y

OR/OF
( )− ;1y

✓ answer
(1)

✓ answer
(1)
4.3
x
y
−1
0 B

✓(0 ; 0)
✓ asymptote
✓decreasing shape
(3)
4.4
19 2 1
83
x
=−

x




=
3
2
8
27

x−




=




2
3
2
3
3

3−= x

19C 3 ;
8
− 





 − 3;
8
19C/

✓substitution

✓ answer

✓ answer (3)
[9]

Mathematics P1/Wiskunde V1 8 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 5

5.1
1−=p ✓
1−=p (1)
5.2
3−= xy
31−=y

2−=y

✓ substitution
✓ answer (2)
5.3
12
01
a=−
−
1
3
−
= a

3−=a

✓ substitute (0 ; 1)

✓ answer (2)
5.4
02
1
3 =−
−
−
x
223 −=− x

12 −=x

2
1−= x





− 1;
2
1x
OR/OF
1
2
1 − x

✓x-intercept

✓✓ answer (3)
5.5 f is reflected in the y-axis, then translated 2 units to
the right

OR/OF

f is reflected in the x-axis, then translated 4 units
down

OR/OF

f is reflected about the line x = 1

OR/OF

f is reflected about the line y = – 2

✓ reflection in y-axis
✓ translation 2 units right
(2)

OR/OF

✓ reflection in x-axis
✓ translation 4 units down
(2)
OR/OF

✓✓ reflection about line

1x= (2)

OR/OF

✓✓ reflection about line

2y =− (2)

[10]

Answer only:
2
2

Mathematics P1/Wiskunde V1 9 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief
QUESTION/VRAAG 6

6.1
2
)1(2
4 =
−
−=x OR/OF
042)(/ =+−= xxf
x = 2
5)2(4)2( 2 ++−=y

= 9

( )9;2B

✓ method for x
✓ value of x

✓ value for y

(3)
6.2
0542 =−− xx
0)1)(5( =+− xx

5=x
or
1−=x
( )0;1A −

Equation of AC:
1
0
13
08
+
−=
+
−
x
y
OR/OF
80 2
31
m −==
+
yx 488 =+

( )120 +=− xy
yx =+ 22

22yx=+

✓
( )0;1A −

✓ method for
gradient

✓ substitute point A
or C into equation
of a straight line
(3)
6.3
( ) 2254EH 2 +−++−= xxx
32EH 2 ++−= xx

Max EH at:
022 =+− x
OR/OF
)1(2
)2(
2 −
−−=−=
a
bx

1=x
1=x

Max length of EH
3)1(2)1( 2 ++−=
= 4
✓ difference
✓
32EH 2 ++−= xx

✓ x - value

✓ length (4)
6.4
( ) ( )mxfxk +=

5442 22 +++−−−= mxmmxx

/ ( ) 2 2 4k x x m=− − +

( ) 2/ =xk

2422 =+−− mx

222 −=− mx

mx −= 1

)1()1( mgmk −=−

2)1(254)1(4)1(2)1( 22 +−=++−+−−−−− mmmmmmm

22254442221 222 +−=++−+−+−−+− mmmmmmmm

042 =−− m

2−= m

✓
( )
/kx
✓
( ) 2/ =xk

✓
mx −= 1

✓ substitution

✓ answer
(5)
Answer only:
1
4
Answer only:
0
5

Mathematics P1/Wiskunde V1 10 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

OR/OF

( ) ( ) )(xgmxfxk =+=

225442 22 +=+++−−− xmxmmxx

( ) 34220 22 −−+−+= mmxmx

)34)(1(4)22( 22 −−−−= mmm

12164484 22 ++−+−= mmmm

0168 =+= m

2−=m

OR/OF
2( ) 4 5f x x x=− + +

/ ( ) 2 4 2f x x =− + =

22x− =−

1x=

2(1) (1) 4(1) 5f =− + +

8y=


translate 2 units to the right
2m =−

OR/OF

✓ equating
✓ simplification

✓ substitution into


✓
 = 0
✓ answer
(5)

OR/OF

✓
/ ( ) 2fx =

✓ x-value

✓ y-value
✓ 2 units to the right
✓ answer
(5)

[15]

Mathematics P1/Wiskunde V1 11 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 7

7.1
niPA )1( +=
64
6,85 000 1
400
R14 706,56
A =+ 
=

✓ i, n
✓ substitution into
correct formula
✓ answer
(3)
7.2
(1 )A P in=−
1 (1 4 )
2
P P i=−

)41(
2
1 i−=

8
1=i

%5,12= r

OR/OF
50%
4
r =

12,5%r =

✓substitution into
correct formula

✓ answer
(2)

OR/OF
✓ method

✓ answer
(2)
7.3.1 Already paid:
80,058138R6098,3002 =

Interest:
138 058,80 – 100 000 = R 38 058,80

✓ amount already paid

✓ interest
(2)

Mathematics P1/Wiskunde V1 12 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

7.3.2 Balance after 2 years:
( ) 
i
ixP
n−
+−= 11

1200
5,13
1200
5,131198,3002
36












 +−
=
−
P

94,80467 R=

R 67 804,94 – R20 000 = R 47 804,94

( ) 
i
ixP
n−
+−= 11

1200
5,13
1200
5,131198,3002
94,80447 











 +−
=
−n

( )
n−
= 01125,1766,0

n−=766,0log 01125,1

n = 23,83

12 months earlier

OR/OF
212
1200
5,131000100





 +=A

= R130 799,12

1200
5,13
1
1200
5,13198,3002
212








−



 +
=

F

= R 62 993, 92

Balance outstanding = A – F = 130 799,12 – 62 993,92
= R67 805,20

R 67 805,20 – R20 000 = R 47 805,20

( ) 
i
ixP
n−
+−= 11

( )
13,52 300,98 1 1 1200
47 805, 20 13,5
1200
0, 766... 1, 01125
n
n
−
−
 −+ =
=

1,01125log 0,766... n=−

n = 23,80

12 months’ earlier

✓n= 36
✓i
✓ substitution into
correct formula

✓ answer
✓ answer

✓substitution into
correct formula

✓ answer in months
(7)
OR/OF

✓n = 24
✓i

✓ substitution into
both correct
formulae

✓ answer

✓ answer

✓ substitution into
correct formula

✓ answer in months (7)

Mathematics P1/Wiskunde V1 13 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief
OR/OF

1200
5,13
1200
5,131198,3002
000100 











 +−
=
−n
+
24
1200
5,13100020
−




 +

84 709,38 =
8092 300,98 1 800
0,135
12
n− − 
8090, 4142 1
800
n−
=− 

809 0,5858
800
n−
 =

809
800
log 0,5858n 

−=

n = 47,80 months after starting payments


12 months earlier

OR/OF

✓ i
✓ n = 24
✓= 100 000
✓ substitution into
correct P formula
✓ substitution into
correct A formula

✓ simplification

✓ answer in months
(7)
[14]

Mathematics P1/Wiskunde V1 14 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 8

8.1.1
 253 xx
dx
d −
x103−=

✓3
✓– 10x
(2)
8.1.2
3 7
2
2)( x
x
xg −=
3
7
22)( xxxg −= −

3
4
3
74)( 3/ xxxg −−= −

✓
22 −x ✓
3
7
x−

✓
34 −− x ✓
3
4
3
7 x−
(4)
8.2
324)( 23 ++−= xxxxf
283)( 2/ +−= xxxf

( ) ( ) 22823)2(
2/ +−== fm

2−=m

3)2(2)2(4)2()2( 23 ++−== fy

1−=y

( )221 −−=+ xy

32 +−= xy

✓
2−=m

✓
1−=y

✓ answer
(3)
8.3.1
26)( xxf −=
( ) ( )
h
xfhxfxf
h
−+=
→0
/ lim)(

( )
h
xhx
h
22
0
66lim ++−=
→

2 2 2
0
6 12 6 6lim
h
x xh h x
h→
− − − +=

h
hxh
h
2
0
612lim −−=
→

( )
0
12 6lim
h
h x h
h→
−−=

( )
0
lim 12 6
h
xh
→
= − −

x12−=

✓substitution

✓
22
( ) 6 12 6f x h x xh h+ =− − −

✓simplification

✓common factor

✓answer
(5)

Mathematics P1/Wiskunde V1 15 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

OR/OF

26)( xxf −=

22 6126)( hxhxhxf −−−=+

2222 61266126)()( hxhxhxhxxfhxf −−=+−−−=−+

( ) ( )
h
xfhxfxf
h
−+=
→0
/ lim)(

h
hxh
h
2
0
612lim −−=
→

( )
0
12 6lim
h
h x h
h→
−−=

( )
0
lim 12 6
h
xh
→
= − −

x12−=

OR/OF

✓
22
( ) 6 12 6f x h x xh h+ =− − −

✓simplification

✓substitution

✓common factor

✓answer
(5)
8.3.2
0x

OR/OF

0x

✓answer
(1)

✓answer
(1)
8.3.3
26xy −=
26yx −=

xy
6
12 −=

xy
6
1−=

xy
6
1−−=
;
0x

✓ swopping x and y

✓
xy
6
1−=

✓ answer

(3)
[18]

Mathematics P1/Wiskunde V1 16 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 9

9.1
2
51  x ✓✓answer
(2)
9.2




 0;
2
5and)0;1( ✓
1=x ✓
2
5=x
(2)
9.3
2
1
2
5 +

4
7=

Concave up for
4
7x

✓method

✓answer

(2)
9.4
89 −− k ✓✓answer
(2)
[8]

QUESTION/VRAAG 10

10.1
0186 =+− t

t618 =

t=3
s /
27)3(18)3(3)3( 2 =+−=
✓ = 0

✓ value of t
✓ answer
(3)
10.2
0183 2 =+− tt
0)6(3 =−− tt

6or0 == tt

32()s t at bt=+

s /
btatt 23)( 2 +=
33 −=a
and
182 =b

1−=a
9=b

32( ) 1 9s t t t=− +

32(6) (6) 9(6)s =− +

(6) 108s =

✓ factors
✓ values

✓ a and b

✓ substitution
✓ answer
(5)
[8]

Mathematics P1/Wiskunde V1 17 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou

QUESTION/VRAAG 11

11.1

✓2

✓3 ; 4 ; 5

✓6 ; 9 ; 11

(3)
11.2 P(at least two subjects) =
4 2 5 3 14 7 0,35
40 40 20
+ + + === ✓ (4 + 2 + 5 + 3) or 14
in numerator
✓ 40 in denominator
(2)
11.3
( ) ( )TPMP  =
40
16
40
22
22,0
50
11 ==

( ) 175,0
40
7T and MP ==

( ) ( )TPMP 

P(M and T)

Events M and T are not independent
✓
40
16
40
22
✓
50
11
✓
40
7

✓answer
(4)
[9]

QUESTION/VRAAG 12

12.1
6006710261026 = ✓for correct letters
✓for correct digits
(2)
12.2
39015519918 = Given that its multiplication
✓ 18
✓ 19
✓ 9
✓ 5
(4)
12.3
24 9 25 5 27 000   =
27 000 15390 100 75, 44%
15 390
− =

✓
24 9 25 5  

✓answer
(2)
[8]

TOTAL/TOTAAL: 150
5
2
3 4
11

9
6
M T
G

M",11616.0,7.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.4,3.0,[3],1.4 Determine the equation of the least squares regression line for the data. (3),81.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.2,2.0,[2],"1.2 Write down the correlation coefficient. qd)
13 The coach uses the least squares regression line to set the target for the minimum

number of push-ups by each team member according to their weight. Predict the
number of push-ups that a member of the team, who weighs 29 kg, should do to meet

the target. (2)",311.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.4,1.0,[1],1.4 Write down the mean number of push-ups for the given data. (1),66.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.5,,[],"1.5 The players trained hard during the season. At the end of the season, the coach reported

that each player was able to do 5 more push-ups per minute than they did at the
beginning of the season. How does the increase in the number of push-ups influence

the standard deviation of the data? 60)",297.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.6,10.0,"[2, 10]","1.6 At the beginning of the season, the coach used the least squares regression line as the
minimum target for a player to aim for. Determine the maximum possible increase in
the number of push-ups that a team member must obtain to reach the minimum target. (2)
[10]

Copyright reserved Please turn over

Mathematics/P2 4 DBE/November 2024

NSC Confidential",357.0,5.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.1,,[],2.1,3.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.2,,[],2.2,3.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.3,,[],2.3,3.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.4,,[],2.4,3.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.5,,[],2.5,3.0,5.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.6,2.0,[2],"2.6

>
3
3
ee
vo
i
vo
Hes
B
E
1o)

Time (in minutes)
Estimate the median travel time.
Estimate the lower quartile.
Estimate the interquartile range.
The minimum and maximum times taken for an employee to travel to work are
5 and 120 minutes respectively. On the scaled line in the ANSWER BOOK, draw a box

and whisker diagram to indicate the distribution of the data as represented in the ogive
above.

The company manager decided that all employees who travel for an hour or more will
be allowed to work from home for part of the day. What percentage of the employees
will be allowed to work from home for part of the day?

Employees work 8 hours in a normal working day. The manager decided on the
following rule for time to work from home:

e An employee is allowed to work half an hour from home for each time
interval of 20 minutes, or part thereof, above an hour taken to travel to work.

On a certain day, an employee takes 110 minutes to travel to work. Calculate the
number of minutes that this employee will be allowed to work from home on this day.

Copyright reserved Please turn over

a)
()
2)

2)

(2)

2)
{10]

Mathematics/P2 DBE/November 2024

5
NSC Confidential",1178.0,6.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.4,2.0,[2],3.4 Calculate the gradient of DC. (2),37.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.2,2.0,[2],3.2 Determine the equation of DC in the form y= mx +c. (2),58.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.3,,[],3.3 Show that k=-6. (),22.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.4,2.0,[2],3.4 Calculate the length of DC. (2),35.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.5,2.0,[2],"3.5 Calculate the ratio of DB :
DC (2)",38.0,5.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.6,4.0,[4],"3.6 If M isa point on AD such that AC || MB, calculate the ratio of aa .
Area AACD (4)",86.0,6.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.7,19.0,"[6, 19]","3.7 If it is further given that the gradient of AD is -—4 and the length of AD is
V612 units, calculate the coordinates of A. (6)
[19]

Copyright reserved Please turn over

Mathematics/P2 6 DBE/November 2024
NSC Confidential",224.0,7.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.2,4.0,"[4, 4]","4.2 Determine the equation of tangent ST to the circle at P. (4)
43 Show that the equation of the circle with centre M is x? +y’—2x-—6y—30=0. (4)",145.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.4,2.0,[2],4.4 Show that d=7. (2),22.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.5,5.0,[5],4.5 Calculate the size of L (5),31.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.6,20.0,[20],"4.6 TR isa tangent to the circle at R. Prove that PT L RT. @G)

[20]

Copyright reserved Please turn over

Mathematics/P2 DBE/November 2024

7
NSC Confidential",159.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1,,[],"5.1 In the diagram, line OP is given with P7-3;—4). KOP=A.
y

P-3; 4)

Determine, without using a calculator, the value of:",123.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.1,2.0,[2],5.1.1 cosA (2),14.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.2,2.0,[2],5.1.2 cos2A (2),15.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.3,4.0,[4],"5.1.3 sin(A-B), if itis further given that sinB =; and 90° <B<360°

(4)",71.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.2,12.0,"[4, 12]","5.2 If cos@=p, express the following expression in terms of p:
cos( - 45°]sin{ % - 45°]
2 2
2 (4)
[12]

Copyright reserved Please turn over

Mathematics/P2 8 DBE/November 2024
NSC Confidential",192.0,5.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.1,,[],6.1 Given the identity: cos(x— y)=cosxcosy +sinxsin y,53.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.1.1,,[],"6.1.1 Use the compound angle identity given above to derive a formula for
cos(x + y).",85.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.1.2,,[],"6.1.2 Hence, or otherwise, show that:
cos(90° — x)cos y + sin(— y)cos(180°+ x
( deosy Cy)eos( ) — tan(e+y)
cos x cos(360° + y)+ sin(360° — x)sin y",146.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.2,,[],"6.2 Given: f(x)=/6sin? x —11c0s(90° + x) +7
Solve for x in the interval x e( ° 5 360°) if f(x)=2.
—_ in?",104.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3,,[],6.3 Consider the function: g(x) = —_,36.0,5.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3.1,,[],6.3.1 Calculate the maximum value of g.,39.0,6.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3.2,18.0,"[2, 6, 6, 1, 18]","6.3.2 Write down the smallest possible value of x for which g will have a

maximum value in the interval x e( a 360°].

Copyright reserved

Please turn over

(2)

(6)

(6)

3)

(1)
[18]

Mathematics/P2 9 DBE/November 2024
NSC Confidential",238.0,7.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,7.0,7.2,1.0,"[2, 1]","7.2 Write down the values of x in the interval x e[-180° ; 0°] for which f(x)<0. (2)
73 Given: g(x)=cos 2x+1
734 Write down the period of g. (1)",144.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,7.0,7.3.2,4.0,[4],"7.3.2 On the grid given in the ANSWER BOOK, draw the graph of
g(x)=cos2x+1 for the interval x e[—180°; 180°]. Clearly show the

intercepts with the axes as well as the coordinates of the turning points. G3)
74 Use the graphs to determine the general solution of 2cos’ x—sinx=0. (4)
{11}

Copyright reserved Please turn over

Mathematics/P2 10 DBE/November 2024
NSC Confidential",377.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.1,2.0,[2],"8.1 Calculate the length of AC, the distance between the observer at A and the foot of

the building. (2)",105.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.2,7.0,[7],"8.2 Calculate how far the painter at E is from the top of the building. (7)
19]

Copyright reserved Please turn over

Mathematics/P2 ll DBE/November 2024
NSC Confidential

Provide reasons for your statements in QUESTIONS 9, 10 and 11.",234.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.1,2.0,[2],"9.1 Calculate, with a reason, the value of A . (2)",50.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.2,6.0,"[4, 6]","9.2 Hence, prove that AD = DC. (4)

[6]

Copyright reserved Please turn over

Mathematics/P2 12 DBE/November 2024
NSC Confidential",130.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.1,6.0,[6],"10.1 In the diagram, ARST is drawn. Line AB intersects RS and RT at A and B
respectively such that AB || ST.

R

S T

Prove the theorem which states that a line drawn parallel to one side of a triangle divides
RB

the other two sides proportionally, i.e. ee)
AS BT (6)",268.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2,,[],"10.2 In the diagram, O is the centre of the circle. APWS is drawn with P, W and S on
the circle. OR 1 PS. PRS is produced to T. SW and OT intersect at V.

OV: OT=1:4
P
,
S
T
W",175.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2.1,5.0,[5],"10.2.1 Prove, with reasons, that OR : WS = 1:2 (5)",50.0,3.0,ok
