year,document_id,paper,question_number,subquestion,marks,question_text,segmentation_status,topic_v2,subtopic_v2,mapping_method_v2,mapping_confidence_v2,signature_id_v2,_source,inherited_v2,inherited_from_v2,source_type,document_type,source_text_file,extraction_quality,marks_all_found,question_char_count,segment_index,question_id,topic,subtopic,mapping_method,rule_id,mapping_confidence,taxonomy_version
2023,2023_nov_p2_exam_maths,P2,5.0,5.2.2,2.0,"5.2.2 For what value(s) of x in the interval x €[0° ; 360°] is
cos’ x+sin? x.cos” x
l+sinx undefined? (2)",ok,TRIG,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[2],105.0,7.0,2023_nov_p2_exam_maths__Q5__5.2.2,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p2_exam_maths,P2,5.0,5.2.3,2.0,"5.2.3 Write down the minimum value of the function defined by
_ cos’ x+sin” x.cos” x
l+sinx (2)",ok,TRIG,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[2],95.0,8.0,2023_nov_p2_exam_maths__Q5__5.2.3,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p2_exam_maths,P2,5.0,5.3,,5.3 Given: cos(A —B) = cosAcosB + sinAsinB,ok,TRIG,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[],42.0,9.0,2023_nov_p2_exam_maths__Q5__5.3,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p2_exam_maths,P2,5.0,5.3.1,3.0,5.3.1 Use the above identity to deduce that sin(A — B) = sinAcosB — cosAsinB (3),ok,TRIG,,signature,high,identity_proof,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[3],80.0,10.0,2023_nov_p2_exam_maths__Q5__5.3.1,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p2_exam_maths,P2,5.0,5.3.2,5.0,"5.3.2 Hence, or otherwise, determine the general solution of the equation
sin 48° cos x — cos 48° sin x = cos 2x (5)
sin3x+sin",ok,TRIG,,signature,high,general_solution,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[5],126.0,11.0,2023_nov_p2_exam_maths__Q5__5.3.2,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p2_exam_maths,P2,5.0,5.4,6.0,"5.4 Simplify — to a single trigonometric ratio.
cos2x+1 (6)

[31]

Copyright reserved Please turn over

Mathematics/P2 , 8 DBE/November 2023
NSC",ok,TRIG,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[6],144.0,12.0,2023_nov_p2_exam_maths__Q5__5.4,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p1_exam_maths,P1,6.0,6.1.1,3.0,6.1.1 Calculate the value of r. (3),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[3],35.0,2.0,2023_nov_p1_exam_maths__Q6__6.1.1,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,6.0,6.1.2,2.0,6.1.2 Calculate the effective interest rate. (2),ok,FIN,,signature,medium,nsc_interest,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[2],48.0,3.0,2023_nov_p1_exam_maths__Q6__6.1.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,6.0,6.2,,"6.2 Kuda bought a laptop for R10 000 on 31 January 2019. He will replace it with a new
one in 5 years' time on 31 January 2024.",ok,FIN,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],127.0,4.0,2023_nov_p1_exam_maths__Q6__6.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,6.0,6.2.1,2.0,"6.2.1 The value of the old laptop depreciates annually at a rate of 20% p.a.
according to the straight-line method. After how many years will the
laptop have a value of RO? (2)",ok,FIN,,signature,high,nsc_depreciat,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[2],176.0,5.0,2023_nov_p1_exam_maths__Q6__6.2.1,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,6.0,6.2.2,4.0,"6.2.2 Kuda will buy a laptop that costs R20 000. In order to cover the cost
price, he made his first monthly deposit into a savings account on
28 February 2019. He will make his 60% monthly deposit on
31 January 2024. The savings account pays interest at 8,7% p.a.,
compounded monthly. Calculate Kuda's monthly deposit into this
account. (4)",ok,FIN,,signature,high,nsc_compound,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[4],341.0,6.0,2023_nov_p1_exam_maths__Q6__6.2.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,6.0,6.3,16.0,"6.3 Tino wins a jackpot of R1 600 000. He invests all of his winnings in a fund that earns
interest of 11,2% p.a., compounded monthly. He withdraws R20 000 from the fund at
the end of each month. His first withdrawal is exactly 1 month after his initial
investment. How many withdrawals of R20 000 will Tino be able to make from this

fund? (6)
[16]",ok,FIN,,signature,high,nsc_compound,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,"[6, 16]",349.0,7.0,2023_nov_p1_exam_maths__Q6__6.3,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,6.0,6.2,2.0,6.2 Determine the range of g in the interval x € [0° ; 180°]. (2),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[2],65.0,2.0,2023_nov_p2_exam_maths__Q6__6.2,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2023,2023_nov_p2_exam_maths,P2,6.0,6.3,,"6.3 Determine the values of x, in the interval x € [0° ; 180°], for which:",ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[],74.0,3.0,2023_nov_p2_exam_maths__Q6__6.3,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,6.0,6.3.1,2.0,6.3.1 f (x).g(x)>0 (2),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[2],22.0,4.0,2023_nov_p2_exam_maths__Q6__6.3.1,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,6.0,6.3.2,2.0,6.3.2 J (x)+150 (2),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[2],19.0,5.0,2023_nov_p2_exam_maths__Q6__6.3.2,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,6.0,6.4,3.0,"6.4 Another graph p is defined as p(x) =—f (x). D(k;~-1) lies on p. Determine the

value(s) of & in the interval x € [0° ; 180°]. (3)",ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[3],133.0,6.0,2023_nov_p2_exam_maths__Q6__6.4,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,6.0,6.5,12.0,"6.5 Graph h is obtained when g is translated 45° to the left. Determine the equation

of h. Write your answer in its simplest form. (2)

[12]

Copyright reserved Please turn over

Mathematics/P2 9 DBE/November 2023
NSC",ok,FUNC,,signature,high,nsc_translation,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,"[2, 12]",218.0,7.0,2023_nov_p2_exam_maths__Q6__6.5,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2023,2023_nov_p1_exam_maths,P1,7.0,7.1,6.0,"7.1 Determine f /(x) from first principles if f(x) =—4x? (6)
72 Determine:",ok,CALC,,signature,high,nsc_first_principles,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[6],74.0,1.0,2023_nov_p1_exam_maths__Q7__7.1,Calculus,First principles,rule,calc_fp,high,v1.2
2023,2023_nov_p1_exam_maths,P1,7.0,7.2.2,3.0,"7.2.2 D, bal + ox) (3)
73 For which values of x will the tangent to f(x) =—2x>+8x have a positive gradient? Se

Copyright reserved Please tum over

Mathematics/P1 8 DBE/November 2023
NSC",ok,CALC,,signature,high,tangent_gradient,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[3],186.0,3.0,2023_nov_p1_exam_maths__Q7__7.2.2,Analytical Geometry,Distance / midpoint / gradient,rule,anageo,high,v1.2
2023,2023_nov_p1_exam_maths,P1,7.0,7.21,2.0,7.21 f'@) if f(x) = 2x? -3x (2),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[2],31.0,2.0,2023_nov_p1_exam_maths__Q7__7.21,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,8.0,8.1,4.0,8.1 Determine the coordinates of the turning points of f (4),ok,CALC,,struct,medium,STRUCT_CALC,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[4],60.0,1.0,2023_nov_p1_exam_maths__Q8__8.1,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2023,2023_nov_p1_exam_maths,P1,8.0,8.2,4.0,"8.2 Draw a sketch graph of /- Clearly label all the intercepts with the axes and any

turning points. (4)",ok,CALC,,struct,medium,STRUCT_CALC,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[4],105.0,2.0,2023_nov_p1_exam_maths__Q8__8.2,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2023,2023_nov_p1_exam_maths,P1,8.0,8.3,2.0,"8.3 Use the graph to determine the value(s) of & for which —x°+6x7~-9x+4=k will

have three real and unequal roots. (2)",ok,SEQ,,signature,high,nsc_sigma_pk,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[2],119.0,3.0,2023_nov_p1_exam_maths__Q8__8.3,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,8.0,8.4,6.0,"8.4 The line g{x)=ax+5 is the tangent to f at the point of inflection of Determine

the equation of g. (6)",ok,CALC,,signature,high,tangent_gradient,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[6],106.0,4.0,2023_nov_p1_exam_maths__Q8__8.4,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2023,2023_nov_p1_exam_maths,P1,8.0,8.5,18.0,"8.5 Calculate the value of @, the acute angle formed between g and the x-axis in the

first quadrant. Q)

[18]",ok,FUNC,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[18],110.0,5.0,2023_nov_p1_exam_maths__Q8__8.5,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,8.0,8.2,5.0,"8.2 In the diagram, O is the centre of the circle and ABCD is a cyclic quadrilateral.
OB and OD are drawn.

A

If 0, =4x+100° and C=x+34° , calculate, giving reasons, the size of x. (5)

Copyright reserved Please turn over

Mathematics/P2 ll DBE/November 2023
NSC",ok,EUCL,,signature,high,cyclic_quad,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[5],263.0,2.0,2023_nov_p2_exam_maths__Q8__8.2,Euclidean Geometry,Circle geometry,rule,euclid,high,v1.2
2023,2023_nov_p2_exam_maths,P2,8.0,8.3,,"8.3 In the diagram, O is the centre of the larger circle. OB is a diameter of the smaller
circle. Chord AB of the larger circle intersects the smaller circle at M and B.

A B",ok,AGEO,,signature,high,circle_equation,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[],174.0,3.0,2023_nov_p2_exam_maths__Q8__8.3,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,8.0,8.3.1,2.0,8.3.1 Write down the size of OMB. Provide a reason. (2),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[2],55.0,4.0,2023_nov_p2_exam_maths__Q8__8.3.1,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,8.0,8.3.2,16.0,"8.3.2 If AB=~7300 units and OM=5 units, calculate, giving reasons, the
length of OB. 4)
[16]

Copyright reserved Please turn over

Mathematics/P2 12 DBE/November 2023
NSC",ok,EUCL,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[16],170.0,5.0,2023_nov_p2_exam_maths__Q8__8.3.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,9.0,9.2,6.0,"9.2 Determine the value of x such that the total area of the page is a minimum. (3)

[6]

Copyright reserved Please turn over

Mathematics/P1 9 DBE/November 2023
NSC",ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,"[3, 6]",165.0,2.0,2023_nov_p1_exam_maths__Q9__9.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,9.0,9.2,3.0,"9.2 Prove, with reasons, that AEDF ||| AEAB. (3)",ok,EUCL,,signature,high,with_reasons,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[3],48.0,2.0,2023_nov_p2_exam_maths__Q9__9.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p2_exam_maths,P2,9.0,9.3,6.0,"9.3 Calculate, with reasons, the length of FC. (6)

19]

Copyright reserved Please turn over

Mathematics/P2 13 DBE/November 2023
NSC",ok,EUCL,,signature,high,with_reasons,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[6],133.0,3.0,2023_nov_p2_exam_maths__Q9__9.3,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.1,,"10.1 A and B are independent events. P(A) = ; and P(B)= ;
Determine:",ok,PROB,,signature,high,nsc_independent,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],68.0,1.0,2023_nov_p1_exam_maths__Q10__10.1,Probability,Basic probability,rule,prob,high,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.1.1,,10.1.1 P(A and B),ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],17.0,2.0,2023_nov_p1_exam_maths__Q10__10.1.1,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.1.2,,10.1.2 P(at least ONE event occurs),ok,PROB,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],35.0,3.0,2023_nov_p1_exam_maths__Q10__10.1.2,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.2,,"10.2 The probability that it will snow on the Drakensberg Mountains in June is 5%.
e When it snows on the mountains, the probability that the minimum temperature in
Central South Africa will drop below 0 °C is 72%.
e If it does not snow on the mountains, the probability that the minimum

temperature in Central South Africa will drop below 0 °C is 35%.",ok,PROB,,signature,medium,nsc_probability,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],353.0,4.0,2023_nov_p1_exam_maths__Q10__10.2,Probability,Basic probability,rule,prob,high,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.2.1,,"10.2.1 Represent the given information on a tree diagram. Clearly indicate the
probabilities associated with EACH branch.",ok,PROB,,signature,high,tree,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],121.0,5.0,2023_nov_p1_exam_maths__Q10__10.2.1,Probability,Basic probability,rule,prob,high,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.2.2,,"10.2.2 Calculate the probability that the temperature in Central South Africa will
NOT drop below 0 °C in June 2024.",ok,PROB,,signature,medium,nsc_probability,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],116.0,6.0,2023_nov_p1_exam_maths__Q10__10.2.2,Probability,Basic probability,rule,prob,high,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.3,,"10.3 Ten learners stand randomly in a line, one behind the other.",ok,PROB,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],65.0,7.0,2023_nov_p1_exam_maths__Q10__10.3,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.3.1,,10.3.1 In how many different ways can the ten learners stand in the line?,ok,PROB,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,[],73.0,8.0,2023_nov_p1_exam_maths__Q10__10.3.1,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
2023,2023_nov_p1_exam_maths,P1,10.0,10.3.2,15.0,"10.3.2 Calculate the probability that there will be 5 learners between the 2
youngest learners in the line.

TOTAL:

Copyright reserved

(2)
@)

(3)

@G)

(1)

(4)
[15]

150

Mathematics/P1 DBE/November 2023

NSC
INFORMATION SHEET
ea ENe’ —4ac
2a
A= P(1+ni) A= P(I-ni) A= P(-i)"" A= P(i+i)""
T, =a+(n-1)d S, = SPat(m-nd]
T, =ar"""" Ss _ ar"" -1) sr#l s.=;* 3 -l<r<l
. r-l -r

pox 1+i=1 pala +i)""

t t

7) = tim LE2M=F@)
h->0

h
xX, +X, yt+y
d = (x, -%)Y +O, -yy M| 2;
2 2
y=mxte y-y, =m(x-x) m= 22-1 m=tané
X.Y

(x-a! +(y-4VP =r?
In AABC: 2—=—?_ = ©

sinA sinB sinC

a =b? +e? -2be.cos A

area AABC =F ab.sin
sin(@ + )=sina.cos f +cosa.sin B sin(a - 8) =sina.cos 8 —cosa.sin B
cos (a + B)=cosa..cos B -sina.sin B cos(a -B)= cosa@.cos # + sina.sin B

cos’ a—sin’ a
cos2a@ =41-2sin’ a sin 2a = 2sin a.cosa

2cos* a—1

“ Yo, -D

2 _ isl

o =
n n
P(A)= 75) P(A or B) = P(A) + P(B)— P(A and B)
ni
Paathx p= L&D)

Y@-3

Copyright reserved",ok,SEQ,,signature,high,nsc_term_to_term,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p1_exam_maths_ocr.txt,ocr_good,"[2, 3, 1, 4, 15]",927.0,9.0,2023_nov_p1_exam_maths__Q10__10.3.2,Trigonometry,Equations,rule,trig,high,v1.2
2023,2023_nov_p2_exam_maths,P2,10.0,10.2,4.0,10.2 SMRC isa cyclic quadrilateral (4),ok,EUCL,,signature,high,cyclic_quad,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,[4],38.0,2.0,2023_nov_p2_exam_maths__Q10__10.2,Euclidean Geometry,Circle geometry,rule,euclid,high,v1.2
2023,2023_nov_p2_exam_maths,P2,10.0,10.3,15.0,"10.3 RP is a tangent to the circle passing through P, S and A at P (6)
[15]

TOTAL: 150

Copyright reserved

Mathematics/P2 DBE/November 2023
NSC
INFORMATION SHEET
xe —b+vb? —4ac
2a
A=P(l+ni) A= P(-ni) A= P(1-i)"" A=P(+i)""
T,=a+(n-l)d S, =F bat(n-dd]

~A
i]

T =ar™ Ss _ alr” -1) sr#l 4s -ler<l
1

"" n

pa 2+i""=1

t

fa+h)-f@
h

d= (x, -x,) +e -yy

S'(x)= lim
hoo

y=mx+e

(x -a) +(y-bf =r?
a _ 5b _¢

snA sinB sinC

a =b* +c? —2be.cos A

In AABC:

area AABC = 5a. sinC
sin (@ + B) =sina.cos § +cosa.sin B
cos(@ + £)=cosa.cos f —sina.sin B

cos’ a —sin? @

cos2@ =41-2sin? a

2cos’ a—-1
*
x _ i=l
n

n(A)
P(A)=——

nS)
ypratbhx

Copyright reserved

y-y, =m(x-%,)

l-r

MX Vit Vo
;

ea"")

m= 22 m=tan0
XX

sin(a— £) =sina.cos B—cosa.sin B

cos (a — f)=cosa.cos B+ sina.sin 8

sin 2a = 2sin a.cos a

YG, -¥""
o-
n

P(A ot B) = P(A) + P(B) — P(A and B)

p= UY)
Si@-xY",ok,CALC,,signature,high,tangent_gradient,mapped_v1,False,,,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,"[6, 15]",861.0,3.0,2023_nov_p2_exam_maths__Q10__10.3,Trigonometry,Equations,rule,trig,high,v1.2
2024,2024_nov_p1_exam_maths,P1,1.0,1.1.3,,1.1.3 x? -2x-3>0,ok,ALG,,struct,high,STRUCT_ALG,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],16.0,2.0,2024_nov_p1_exam_maths__Q1__1.1.3,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2024,2024_nov_p1_exam_maths,P1,1.0,1.1.4,,"1.1.4 2% —-2*? -32 =0

115 V-2x4+4-x=2",ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],38.0,3.0,2024_nov_p1_exam_maths__Q1__1.1.4,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2024,2024_nov_p1_exam_maths,P1,1.0,1.2,,"1.2 Solve for x and y simultaneously:

2x+y=3

y +xy=2",ok,ALG,,signature,high,nsc_solve_x,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],54.0,4.0,2024_nov_p1_exam_maths__Q1__1.2,Algebra & Equations,Quadratic equations,rule,alg,medium,v1.2
2024,2024_nov_p1_exam_maths,P1,1.0,1.3,,"1.3 Consider the product f + i 1+ i et we
2 3 4

Each factor in the product is of the form ( + +) for n>2.
n

Determine ALL the values of » for which the product will be an integer value.",ok,,,unmapped,,,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],187.0,5.0,2024_nov_p1_exam_maths__Q1__1.3,Algebra & Equations,Quadratic equations,context_inherit,inherit_prev_subq,medium,v1.2
2024,2024_nov_p2_exam_maths,P2,1.0,1.2,2.0,"1.2 Write down the correlation coefficient. qd)
13 The coach uses the least squares regression line to set the target for the minimum

number of push-ups by each team member according to their weight. Predict the
number of push-ups that a member of the team, who weighs 29 kg, should do to meet

the target. (2)",ok,STAT,,signature,high,regression,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,[2],311.0,2.0,2024_nov_p2_exam_maths__Q1__1.2,Statistics,Regression / correlation,rule,stats,high,v1.2
2024,2024_nov_p2_exam_maths,P2,1.0,1.4,3.0,1.4 Determine the equation of the least squares regression line for the data. (3),ok,STAT,,signature,high,regression,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,[3],81.0,1.0,2024_nov_p2_exam_maths__Q1__1.4,Statistics,Regression / correlation,rule,stats,high,v1.2
2024,2024_nov_p2_exam_maths,P2,1.0,1.4,1.0,1.4 Write down the mean number of push-ups for the given data. (1),ok,STAT,,signature,medium,mean,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,[1],66.0,3.0,2024_nov_p2_exam_maths__Q1__1.4,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024,2024_nov_p2_exam_maths,P2,1.0,1.5,,"1.5 The players trained hard during the season. At the end of the season, the coach reported

that each player was able to do 5 more push-ups per minute than they did at the
beginning of the season. How does the increase in the number of push-ups influence

the standard deviation of the data? 60)",ok,STAT,,signature,high,standard_dev,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,[],297.0,4.0,2024_nov_p2_exam_maths__Q1__1.5,Statistics,Regression / correlation,rule,stats,high,v1.2
2024,2024_nov_p2_exam_maths,P2,1.0,1.6,10.0,"1.6 At the beginning of the season, the coach used the least squares regression line as the
minimum target for a player to aim for. Determine the maximum possible increase in
the number of push-ups that a team member must obtain to reach the minimum target. (2)
[10]

Copyright reserved Please turn over

Mathematics/P2 4 DBE/November 2024

NSC Confidential",ok,STAT,,signature,high,regression,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,"[2, 10]",357.0,5.0,2024_nov_p2_exam_maths__Q1__1.6,Statistics,Regression / correlation,rule,stats,high,v1.2
2024,2024_nov_p1_exam_maths,P1,2.0,2.1,,"2.1 The first term of an arithmetic series is 7. The common difference of this series is

5 and the series contains 20 terms.",ok,SEQ,,signature,high,nsc_arithmetic_series,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],125.0,1.0,2024_nov_p1_exam_maths__Q2__2.1,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2024,2024_nov_p1_exam_maths,P1,2.0,2.1.1,,2.1.1 Calculate the sum of this series.,ok,SEQ,,lexicon,medium,,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],39.0,2.0,2024_nov_p1_exam_maths__Q2__2.1.1,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024,2024_nov_p1_exam_maths,P1,2.0,2.1.2,,"2.1.2 The original arithmetic series is extended to 75 terms. The sum of these
75 terms is 14 400. Using sigma notation, write down an equation for the
sum of the terms added to the original series.",ok,SEQ,,signature,high,nsc_arithmetic_series,mapped_v1,False,,,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,[],198.0,3.0,2024_nov_p1_exam_maths__Q2__2.1.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
